,Adresse,Année,Code Commune,Nom Commune,Segment de client,Code Département,Code Région,Nombre de logements,Consommation annuelle totale de l'adresse (MWh),Consommation annuelle moyenne par logement de l'adresse (MWh),Consommation annuelle moyenne de la commune (MWh)
4420,3 PASSAGE DU QUEBEC,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,19,91.076,4.793,3.741
4421,6 RUE DU SOUVENIR FRANCAIS,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,40,114.206,2.855,3.741
4422,6 AVENUE HAROUN TAZIEFF,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,21,56.739,2.702,3.741
4423,22 AVENUE JACQUES CARTIER,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,27,84.31,3.123,3.741
4424,18 AVENUE JACQUES CARTIER,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,17,54.641,3.214,3.741
4425,16 AVENUE JACQUES CARTIER,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,31,79.967,2.58,3.741
4426,1 ALLEE JEAN LOUIS THEBAULT,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,15,40.447,2.696,3.741
4427,3 RUE JEAN MONNET,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,121,319.139,2.638,3.741
4428,102 AVENUE MARIE CURIE,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,16,44.046,2.753,3.741
4429,96 AVENUE MARIE CURIE,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,15,20.162,1.344,3.741
4430,91 AVENUE MARIE CURIE,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,22,39.269,1.785,3.741
4431,72 AVENUE MARIE CURIE,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,14,1.684,0.12,3.741
4432,66 AVENUE MARIE CURIE,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,22,38.914,1.769,3.741
4433,55 AVENUE MARIE CURIE,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,12,54.442,4.537,3.741
4434,45 AVENUE MARIE CURIE,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,24,129.275,5.386,3.741
4435,37 AVENUE MARIE CURIE,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,16,46.792,2.925,3.741
4436,16 AVENUE MARIE CURIE,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,39,52.058,1.335,3.741
4437,33 BOULEVARD MENDES FRANCE,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,32,79.883,2.496,3.741
4438,25 BOULEVARD MENDES FRANCE,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,12,84.444,7.037,3.741
4439,12 RUE PAVEE,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,31,59.177,1.909,3.741
4440,6 ALLEE PIERRE EDOUARD DUJARD,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,17,3.435,0.202,3.741
4441,4 ALLEE PIERRE EDOUARD DUJARD,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,18,3.799,0.211,3.741
4442,2 ALLEE PIERRE EDOUARD DUJARD,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,17,3.662,0.215,3.741
4443,40 BOULEVARD THIBAUD DE CHAMPAGNE,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,18,34.933,1.941,3.741
4444,38 BOULEVARD THIBAUD DE CHAMPAGNE,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,24,50.929,2.122,3.741
4445,2 PASSAGE VICTOR PULLIAT,2020,77058,Bussy-Saint-Georges,RESIDENTIEL,77.0,11.0,19,44.612,2.348,3.741
4446,175 ROUTE DE BESSIERES,2020,31094,Buzet-sur-Tarn,RESIDENTIEL,31.0,76.0,16,120.864,7.554,7.33
4447,149 RUE ALEXIS LABRO,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,21,50.753,2.417,3.462
4448,43 CHEMIN BEL AIR,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,14,0.78,0.056,3.462
4449,37 CHEMIN BEL AIR,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,28,42.8,1.529,3.462
4450,10 AVENUE DANIELLE MITTERRAND,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,53,91.554,1.727,3.462
4451,20 ALLEE DE FRANCS,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,20,27.823,1.391,3.462
4452,59 RUE DE LA REPUBLIQUE,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,10,37.987,3.799,3.462
4453,11 RUE DE LA REPUBLIQUE,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,34,66.076,1.943,3.462
4454,89 CHEMIN DE MUSSONVILLE,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,16,74.347,4.647,3.462
4455,358 ROUTE DE TOULOUSE,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,11,12.914,1.174,3.462
4456,354 ROUTE DE TOULOUSE,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,30,115.092,3.836,3.462
4457,17 RUE DES DORIS,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,18,29.28,1.627,3.462
4458,5 RUE DES TIOCS,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,31,131.308,4.236,3.462
4459,1 RUE DU 19 MARS 1962,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,54,202.519,3.75,3.462
4460,102 AVENUE DU PROFESSEUR BERGONIE,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,11,29.467,2.679,3.462
4461,67 AVENUE DU PROFESSEUR BERGONIE,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,10,20.922,2.092,3.462
4462,38 RUE HENRI WALLON,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,11,14.474,1.316,3.462
4463,36 RUE HENRI WALLON,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,25,120.796,4.832,3.462
4464,7 RUE JANE GOODALL,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,10,18.331,1.833,3.462
4465,1 ALLEE JEAN DUBUFFET,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,12,3.387,0.282,3.462
4466,38 RUE JEAN MACE,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,18,24.167,1.343,3.462
4467,1 PLACE JOSEPH KOSMA,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,22,46.496,2.113,3.462
4468,1 ALLEE JOSEPH WRESINSKI,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,24,21.738,0.906,3.462
4469,4 RUE JULIEN GRACQ,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,18,62.185,3.455,3.462
4470,13 RUE LOUIS DENIS MALLET,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,20,36.978,1.849,3.462
4471,11 RUE LOUIS DENIS MALLET,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,51,73.789,1.447,3.462
4472,6 RUE MARCEL DUHAMEL,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,97,192.789,1.988,3.462
4473,76 RUE PAULY,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,59,301.947,5.118,3.462
4474,30 AVENUE ROBERT SCHUMAN,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,42,92.468,2.202,3.462
4475,8 AVENUE ROBERT SCHUMAN,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,101,65.293,0.646,3.462
4476,193 CRS VICTOR HUGO,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,22,42.447,1.929,3.462
4477,180 CRS VICTOR HUGO,2020,33039,Bègles,RESIDENTIEL,33.0,75.0,36,213.067,5.919,3.462
4478,19 B AVENUE DE LODEVE,2020,34028,Bédarieux,RESIDENTIEL,34.0,76.0,12,65.403,5.45,4.519
4479,12 B CHEMIN DE VAUCROZE,2020,84016,Bédarrides,RESIDENTIEL,84.0,93.0,17,144.488,8.499,6.599
4480,12 ROUTE DEPARTEMENTALE 907,2020,84016,Bédarrides,RESIDENTIEL,84.0,93.0,10,48.28,4.828,6.599
4481,3 CHEMIN DU MONTREAL,2020,84016,Bédarrides,RESIDENTIEL,84.0,93.0,11,124.188,11.29,6.599
4482,8 RUE DE LA CITE,2020,35023,Bédée,RESIDENTIEL,35.0,53.0,21,90.529,4.311,5.539
4483,6 RUE DE LA CITE,2020,35023,Bédée,RESIDENTIEL,35.0,53.0,21,102.026,4.858,5.539
4484,6 RUE DES SPORTS,2020,49027,Bégrolles-en-Mauges,RESIDENTIEL,49.0,52.0,12,11.994,1.0,6.625
4485,4 ALLEE DE KERMOOR,2020,29006,Bénodet,RESIDENTIEL,29.0,53.0,10,63.274,6.327,4.531
4486,30 RUE DU POULQUER,2020,29006,Bénodet,RESIDENTIEL,29.0,53.0,63,109.785,1.743,4.531
4487,4 RUE JEAN CHARCOT,2020,29006,Bénodet,RESIDENTIEL,29.0,53.0,23,66.817,2.905,4.531
4488,17 PLACE DE LA MONTOURE,2020,14060,Bénouville,RESIDENTIEL,14.0,28.0,30,95.359,3.179,7.885
4489,6 ALLEE JACQUES CARTIER,2020,51055,Bétheny,RESIDENTIEL,51.0,44.0,10,23.119,2.312,4.476
4490,6 RUE PASTEUR,2020,51055,Bétheny,RESIDENTIEL,51.0,44.0,33,45.54,1.38,4.476
4491,2 ALLEE SAMUEL DE CHAMPLAIN,2020,51055,Bétheny,RESIDENTIEL,51.0,44.0,10,21.323,2.132,4.476
4492,139 RUE BENOITE VINCENT,2020,62119,Béthune,RESIDENTIEL,62.0,32.0,26,124.406,4.785,3.646
4493,31 RUE BRAS DE FER,2020,62119,Béthune,RESIDENTIEL,62.0,32.0,10,16.024,1.602,3.646
4494,2 AVENUE DE BRUXELLES,2020,62119,Béthune,RESIDENTIEL,62.0,32.0,12,23.369,1.947,3.646
4495,212 RUE DE CARENCY,2020,62119,Béthune,RESIDENTIEL,62.0,32.0,20,69.759,3.488,3.646
4496,855 RUE DE L HORLOGERIE,2020,62119,Béthune,RESIDENTIEL,62.0,32.0,91,156.519,1.72,3.646
4497,147 RUE DE LA DELIVRANCE,2020,62119,Béthune,RESIDENTIEL,62.0,32.0,10,14.921,1.492,3.646
4498,17 RUE DE SCHWERTE,2020,62119,Béthune,RESIDENTIEL,62.0,32.0,30,51.469,1.716,3.646
4499,115 RUE DE VERQUIN,2020,62119,Béthune,RESIDENTIEL,62.0,32.0,31,125.266,4.041,3.646
4500,6 ALLEE DES FLEURS,2021,42071,Le Coteau,RESIDENTIEL,42.0,84.0,10,16.771,1.677,3.291
4501,2 ALLEE DES FLEURS,2021,42071,Le Coteau,RESIDENTIEL,42.0,84.0,10,11.72,1.172,3.291
4502,16 RUE JEAN MOULIN,2021,42071,Le Coteau,RESIDENTIEL,42.0,84.0,21,39.627,1.887,3.291
4503,10 RUE LAMARTINE,2021,42071,Le Coteau,RESIDENTIEL,42.0,84.0,10,9.931,0.993,3.291
4504,8 RUE NOUVELLE,2021,42071,Le Coteau,RESIDENTIEL,42.0,84.0,29,39.764,1.371,3.291
4505,9 AVENUE GABRIELLE D ESTREES,2021,91179,Le Coudray-Montceaux,RESIDENTIEL,91.0,11.0,17,25.838,1.52,5.441
4506,25 AVENUE GABRIELLE D ESTREES,2021,91179,Le Coudray-Montceaux,RESIDENTIEL,91.0,11.0,19,32.831,1.728,5.441
4507,1 RESIDENCE L ARGILLIERE,2021,60164,Le Coudray-Saint-Germer,RESIDENTIEL,60.0,32.0,15,24.065,1.604,7.058
4508,8 AVENUE CHARLES DE GAULLE,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,41,45.82,1.118,2.922
4509,6 AVENUE CHARLES DE GAULLE,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,31,44.868,1.447,2.922
4510,44 A RUE DE LA BARRE,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,14,26.066,1.862,2.922
4511,58 BOULEVARD DE LA MOUILLELONGUE,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,36,170.942,4.748,2.922
4512,85 ROUTE DE MESVRIN,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,13,63.226,4.864,2.922
4513,40 RUE DES LAMINEURS,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,20,19.243,0.962,2.922
4514,27 RUE DU DOCTEUR REBILLARD,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,12,75.138,6.262,2.922
4515,70 RUE DU MARECHAL JOFFRE,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,28,71.351,2.548,2.922
4516,8 ALLEE DU PARC,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,10,15.094,1.509,2.922
4517,7 C ALLEE DU PARC,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,10,14.555,1.456,2.922
4518,5 C ALLEE DU PARC,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,10,9.774,0.977,2.922
4519,1 T BOULEVARD HENRI PAUL SCHNEIDER,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,13,10.005,0.77,2.922
4520,52 RUE MARCEL SEMBAT,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,45,42.476,0.944,2.922
4521,20 RUE RENE CASSIN,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,14,13.637,0.974,2.922
4522,18 RUE RENE CASSIN,2021,71153,Le Creusot,RESIDENTIEL,71.0,27.0,15,19.4,1.293,2.922
4523,89 BOULEVARD DU GENERAL LECLERC,2021,44049,Le Croisic,RESIDENTIEL,44.0,52.0,22,48.626,2.21,3.397
4524,25 RUE DU MARECHAL FOCH,2021,44049,Le Croisic,RESIDENTIEL,44.0,52.0,38,70.286,1.85,3.397
4525,14 RUE DU RUISSEAU DE LA GALERE,2021,44049,Le Croisic,RESIDENTIEL,44.0,52.0,12,11.61,0.968,3.397
4526,15 RUE EMMANUEL PROVOST,2021,44049,Le Croisic,RESIDENTIEL,44.0,52.0,27,30.278,1.121,3.397
4527,10 RUE JEAN JACQUES ROUSSEAU,2021,44049,Le Croisic,RESIDENTIEL,44.0,52.0,13,28.379,2.183,3.397
4528,40 RUE DE LA BASSEE,2021,80228,Le Crotoy,RESIDENTIEL,80.0,32.0,19,73.575,3.872,3.507
4529,1 RUE DE LA MER,2021,80228,Le Crotoy,RESIDENTIEL,80.0,32.0,30,19.066,0.636,3.507
4530,77 RUE DE MAYOCQ,2021,80228,Le Crotoy,RESIDENTIEL,80.0,32.0,22,76.85,3.493,3.507
4531,2 RUE DES CABANIERS,2021,80228,Le Crotoy,RESIDENTIEL,80.0,32.0,21,43.614,2.077,3.507
4532,1 IMPASSE MARIE DURAND,2021,34090,Le Crès,RESIDENTIEL,34.0,76.0,82,276.427,3.371,5.953
4533,6 AVENUE HONORE PREVERAUD,2021,3103,Le Donjon,RESIDENTIEL,3.0,84.0,15,25.291,1.686,5.095
4534,36 C RUE ADOLPHE THIERS,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,52,98.155,1.888,3.291
4535,9 RUE ALBERT CAMUS,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,10,36.056,3.606,3.291
4536,10 RUE ALBERT CAMUS,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,10,33.426,3.343,3.291
4537,8 RUE ALBERT THOMAS,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,14,39.624,2.83,3.291
4538,1 RUE ANATOLE FRANCE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,10,39.117,3.912,3.291
4539,27 RUE ARTHUR RIMBAUD,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,18,71.244,3.958,3.291
4540,23 RUE ARTHUR RIMBAUD,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,44,134.588,3.059,3.291
4541,2 ALLEE BERTHE MORISOT,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,14,23.986,1.713,3.291
4542,6 RUE CAMILLE SAINT SAENS,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,10,26.633,2.663,3.291
4543,10 RUE CLAUDE DEBUSSY,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,14,33.844,2.417,3.291
4544,23 RUE CLAUDE MONET,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,103,204.079,1.981,3.291
4545,24 RUE DE LA REPUBLIQUE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,10,27.324,2.732,3.291
4546,134 RUE DE LA REPUBLIQUE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,16,57.802,3.613,3.291
4547,23 ALLEE DES ARCADES,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,18,19.765,1.098,3.291
4548,22 RUE DES PREVOYANTS,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,15,46.372,3.091,3.291
4549,75 AVENUE DES PROVINCES,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,18,21.982,1.221,3.291
4550,61 AVENUE DES PROVINCES,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,13,21.292,1.638,3.291
4551,140 AVENUE DES PROVINCES,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,12,18.691,1.558,3.291
4552,122 AVENUE DES PROVINCES,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,11,16.099,1.464,3.291
4553,5 RUE DU 19 MARS 1962,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,18,57.401,3.189,3.291
4554,4 RUE DU 19 MARS 1962,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,23,58.352,2.537,3.291
4555,14 ALLEE DU CHENE A LEU,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,21,68.829,3.278,3.291
4556,5 RUE EDOUARD HERRIOT,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,10,27.992,2.799,3.291
4557,13 RUE EDOUARD HERRIOT,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,10,22.549,2.255,3.291
4558,6 RUE EDWIN ALDRIN,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,43,125.581,2.92,3.291
4559,3 RUE EUGENE BOUDIN,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,19,32.633,1.718,3.291
4560,18 AVENUE FRANKLIN ROOSEVELT,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,19,69.479,3.657,3.291
4561,6 RUE HECTOR BERLIOZ,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,30,73.034,2.434,3.291
4562,17 RUE HECTOR BERLIOZ,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,10,25.39,2.539,3.291
4563,8 RUE HENRI DE TOULOUSE LAUTREC,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,10,35.642,3.564,3.291
4564,3 RUE HENRI DE TOULOUSE LAUTREC,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,19,76.616,4.032,3.291
4565,1 RUE HENRI DE TOULOUSE LAUTREC,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,19,72.27,3.804,3.291
4566,6 RUE JEAN RACINE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,12,19.765,1.647,3.291
4567,22 RUE JEAN RACINE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,12,36.758,3.063,3.291
4568,9 RUE JEHAN TITELOUZE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,10,33.932,3.393,3.291
4569,35 AVENUE JOHN FITZGERALD KENNEDY,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,14,19.779,1.413,3.291
4570,19 RUE JOSEPH JEROME DE LALANDE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,10,20.081,2.008,3.291
4571,8 BOULEVARD JULES DUMONT D URVILLE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,20,61.687,3.084,3.291
4572,10 BOULEVARD JULES DUMONT D URVILLE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,20,61.449,3.072,3.291
4573,1 RUE MARYSE BASTIE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,42,114.763,2.732,3.291
4574,2 RUE MICHAEL COLLINS,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,12,35.584,2.965,3.291
4575,4 RUE MOLIERE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,26,71.561,2.752,3.291
4576,15 RUE MOLIERE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,24,35.406,1.475,3.291
4577,2 RUE NEIL ARMSTRONG,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,18,67.713,3.762,3.291
4578,15 RUE NEIL ARMSTRONG,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,18,63.88,3.549,3.291
4579,49 RUE PAUL CEZANNE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,10,33.201,3.32,3.291
4580,31 RUE PAUL CEZANNE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,18,55.807,3.1,3.291
4581,13 RUE PAUL VERLAINE,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,42,104.234,2.482,3.291
4582,21 AVENUE PIERRE SAVORGNAN DE BRAZZA,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,23,71.319,3.101,3.291
4583,2 A RUE SAMUEL DE CHAMPLAIN,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,25,42.794,1.712,3.291
4584,6 RUE STEPHANE MALLARME,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,18,61.482,3.416,3.291
4585,30 RUE STEPHANE MALLARME,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,10,36.949,3.695,3.291
4586,12 RUE THEODORE GERICAULT,2021,76322,Le Grand-Quevilly,RESIDENTIEL,76.0,28.0,40,139.24,3.481,3.291
4587,18 RUE AMIRAL DE GRASSE,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,16,21.271,1.329,1.819
4588,173 RUE D ESTIENNE D ORVES,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,24,38.128,1.589,1.819
4589,145 RUE D ESTIENNE D ORVES,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,12,32.095,2.675,1.819
4590,715 AVENUE DE CAMARGUE,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,21,21.089,1.004,1.819
4591,1 RUE DE L ALTIER,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,123,158.075,1.285,1.819
4592,40 PLACE DES AMPHORES,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,10,23.561,2.356,1.819
4593,80 RUE DES ANEMONES,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,108,119.323,1.105,1.819
4594,156 RUE DES CEVENNES,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,12,23.849,1.987,1.819
4595,107 RUE DES CEVENNES,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,51,77.424,1.518,1.819
4596,295 RUE DES IRIS,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,12,18.296,1.525,1.819
4597,32 ROUTE DES MARINES,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,52,39.532,0.76,1.819
4598,18 ROUTE DES MARINES,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,273,259.155,0.949,1.819
4599,50 RUE DES OLIVIERS,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,15,13.977,0.932,1.819
4600,291 RUE DES PRIMEVERES,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,18,47.937,2.663,1.819
4601,93 RUE DES ROSES,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,10,4.108,0.411,1.819
4602,139 RUE DES SALADELLES,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,17,37.532,2.208,1.819
4603,8 AVENUE DU CENTURION,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,68,101.155,1.488,1.819
4604,49 B RUE DU COMMANDANT MARCEAU,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,18,21.883,1.216,1.819
4605,125 RUE DU FENOUIL,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,22,25.871,1.176,1.819
4606,120 RUE DU FENOUIL,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,20,17.535,0.877,1.819
4607,311 AVENUE DU MAIL,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,43,79.315,1.845,1.819
4608,301 AVENUE DU MAIL,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,52,96.328,1.852,1.819
4609,90 AVENUE DUMONT D URVILLE,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,27,24.856,0.921,1.819
4610,331 AVENUE JEAN JAURES,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,16,33.121,2.07,1.819
4611,1 AVENUE JEAN LASSERRE,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,199,184.419,0.927,1.819
4612,5 IMPASSE LA CURIEUSE,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,168,105.746,0.629,1.819
4613,20 RUE MARCEL PAGNOL,2021,30133,Le Grau-du-Roi,RESIDENTIEL,30.0,76.0,12,17.137,1.428,1.819
4614,4 RUE DU LION,2021,28188,Le Gué-de-Longroi,RESIDENTIEL,28.0,24.0,12,93.047,7.754,8.73
4615,6 RUE DE BERNEDE,2021,33200,Le Haillan,RESIDENTIEL,33.0,75.0,29,35.209,1.214,4.716
4616,25 RUE DE LA MORANDIERE,2021,33200,Le Haillan,RESIDENTIEL,33.0,75.0,39,102.102,2.618,4.716
4617,14 RUE DE TANAYS,2021,33200,Le Haillan,RESIDENTIEL,33.0,75.0,66,90.155,1.366,4.716
4618,27 RUE DES GRAVES,2021,33200,Le Haillan,RESIDENTIEL,33.0,75.0,30,50.481,1.683,4.716
4619,9 RESIDENCE EDMOND ROSTAND,2021,33200,Le Haillan,RESIDENTIEL,33.0,75.0,17,27.903,1.641,4.716
4620,12 RESIDENCE EDMOND ROSTAND,2021,33200,Le Haillan,RESIDENTIEL,33.0,75.0,19,37.485,1.973,4.716
4621,89 AVENUE PASTEUR,2021,33200,Le Haillan,RESIDENTIEL,33.0,75.0,29,47.306,1.631,4.716
4622,129 AVENUE PASTEUR,2021,33200,Le Haillan,RESIDENTIEL,33.0,75.0,22,126.907,5.769,4.716
4623,96 BOULEVARD ALBERT 1ER,2021,76351,Le Havre,RESIDENTIEL,76.0,28.0,26,36.6,1.408,3.024
